"t Gyro";"abs Gyro";"t IMU";"abs IMU";"t GPS";"v GPS";"z GPS";"lat GPS";"lon GPS"
8.659362800E-1;3.594631027E0;8.659973150E-1;1.114358556E1;1.709887639E2;1.497000027E1;2.603594360E2;5.078508310E1;6.043572510E0
8.708496100E-1;3.357324306E0;8.709411630E-1;1.139228574E1;1.720039559E2;1.510999966E1;2.590675049E2;5.078494424E1;6.043591390E0
8.757629400E-1;3.054192007E0;8.758544930E-1;1.065176119E1;1.729904344E2;1.522000027E1;2.586680908E2;5.078481092E1;6.043604570E0
8.806762700E-1;2.748483657E0;8.807983400E-1;9.483380286E0;1.739890605E2;1.522000027E1;2.594404297E2;5.078468092E1;6.043627160E0
8.855896000E-1;2.442986720E0;8.857116700E-1;8.542960873E0;1.749868920E2;1.515999985E1;2.598360596E2;5.078454648E1;6.043652140E0
8.905334480E-1;2.179470716E0;8.906250000E-1;7.977808604E0;1.759975762E2;1.505000019E1;2.588828125E2;5.078442005E1;6.043683320E0
8.954467780E-1;2.024388162E0;8.955383310E-1;8.619596769E0;1.769996202E2;1.515999985E1;2.592114258E2;5.078429313E1;6.043717950E0
9.003601080E-1;1.973140665E0;9.004516610E-1;9.102079049E0;1.780045812E2;1.523999977E1;2.592530518E2;5.078415421E1;6.043762660E0
9.052734380E-1;1.923409867E0;9.053649910E-1;8.662448164E0;1.789974730E2;1.484000015E1;2.592180176E2;5.078403610E1;6.043809890E0
9.101867680E-1;1.824370453E0;9.102783210E-1;8.173623502E0;1.799964851E2;1.496000004E1;2.595632324E2;5.078389940E1;6.043852280E0
9.151000980E-1;1.700429342E0;9.152221680E-1;8.360228381E0;1.809964724E2;1.505000019E1;2.592360840E2;5.078376523E1;6.043910400E0
9.200134280E-1;1.591852103E0;9.201354990E-1;8.844733236E0;1.820006591E2;1.518000031E1;2.594157715E2;5.078362298E1;6.043971520E0
9.249267580E-1;1.495235174E0;9.250488290E-1;9.369502125E0;1.829986499E2;1.478999996E1;2.599718018E2;5.078349703E1;6.044027270E0
9.298400880E-1;1.412678433E0;9.299621590E-1;9.903626249E0;1.836802669E2;0.000000000E0;2.648999939E2;5.078562930E1;6.044176500E0
9.347839360E-1;1.335109650E0;9.348754890E-1;1.020009309E1;1.839857991E2;1.456000042E1;2.594302368E2;5.078338368E1;6.044096120E0
9.397277830E-1;1.260522487E0;9.397888190E-1;1.023581964E1;1.849936594E2;1.436999989E1;2.587723389E2;5.078328157E1;6.044164360E0
9.446411140E-1;1.167883524E0;9.447021490E-1;1.008816483E1;1.859950271E2;1.453999996E1;2.583620605E2;5.078315532E1;6.044234750E0
9.495544440E-1;1.050027386E0;9.496154790E-1;9.986857668E0;1.869922129E2;1.506999969E1;2.588603516E2;5.078302337E1;6.044302490E0
9.544677740E-1;9.226648843E-1;9.545288090E-1;9.682766434E0;1.880015200E2;1.486999989E1;2.584560547E2;5.078290240E1;6.044382590E0
9.593811040E-1;8.146724787E-1;9.594726570E-1;9.116933148E0;1.889954646E2;1.464000034E1;2.569213257E2;5.078275213E1;6.044461110E0
9.643249510E-1;7.513878334E-1;9.644165040E-1;8.471891980E0;1.899900266E2;1.456999969E1;2.568095703E2;5.078263347E1;6.044538460E0
9.692382820E-1;7.450529578E-1;9.693298340E-1;8.050490920E0;1.909878784E2;1.489999962E1;2.559340820E2;5.078247577E1;6.044623810E0
9.741516120E-1;7.729878826E-1;9.742431650E-1;7.805390868E0;1.919971053E2;1.464999962E1;2.550937500E2;5.078234632E1;6.044717120E0
9.790649420E-1;8.229709246E-1;9.791564950E-1;7.935879358E0;1.929975623E2;1.435000038E1;2.558507690E2;5.078223099E1;6.044814390E0
9.839782720E-1;8.842615748E-1;9.840698250E-1;8.375217694E0;1.939847244E2;1.390999985E1;2.538371582E2;5.078213206E1;6.044898390E0
9.889221190E-1;9.529873825E-1;9.890136720E-1;8.828009372E0;1.949867151E2;1.348999977E1;2.544995117E2;5.078203338E1;6.044977600E0
9.938354500E-1;1.026774013E0;9.939270020E-1;9.005982241E0;1.959991228E2;1.218000031E1;2.539228516E2;5.078193171E1;6.045064790E0
9.987487800E-1;1.087115459E0;9.988403330E-1;9.023157027E0;1.969883744E2;1.013000011E1;2.536935425E2;5.078186429E1;6.045133460E0
1.003662110E0;1.125117587E0;1.003753663E0;9.032631621E0;1.980009677E2;8.619999886E0;2.527359619E2;5.078179979E1;6.045194700E0
1.008605957E0;1.139929797E0;1.008666993E0;9.184825230E0;1.989936264E2;7.630000114E0;2.523274536E2;5.078174870E1;6.045261190E0
1.013519287E0;1.114892888E0;1.013610840E0;9.302806377E0;2.000050440E2;7.079999924E0;2.515883789E2;5.078169357E1;6.045297780E0
1.018432617E0;1.070348521E0;1.018524170E0;9.345857163E0;2.009982263E2;3.579999924E0;2.520156860E2;5.078167968E1;6.045280870E0
1.023345948E0;1.009783045E0;1.023437500E0;9.245540355E0;NaN;NaN;NaN;NaN;NaN
1.028259278E0;9.292664432E-1;1.028350831E0;9.278937774E0;NaN;NaN;NaN;NaN;NaN
1.033203125E0;8.366826218E-1;1.033294678E0;9.285192320E0;NaN;NaN;NaN;NaN;NaN
1.038116455E0;7.485365092E-1;1.038208008E0;9.181960911E0;NaN;NaN;NaN;NaN;NaN
1.043029785E0;6.582522912E-1;1.043121338E0;9.110048668E0;NaN;NaN;NaN;NaN;NaN
1.047943116E0;5.520607003E-1;1.048034668E0;8.830578695E0;NaN;NaN;NaN;NaN;NaN
1.052856446E0;4.417214684E-1;1.052947999E0;8.547746136E0;NaN;NaN;NaN;NaN;NaN
1.057800293E0;3.378234987E-1;1.057891846E0;8.399666628E0;NaN;NaN;NaN;NaN;NaN
1.062713623E0;2.774171812E-1;1.062805176E0;8.265796267E0;NaN;NaN;NaN;NaN;NaN
1.067626953E0;3.054219470E-1;1.067718506E0;8.191018334E0;NaN;NaN;NaN;NaN;NaN
1.072540283E0;4.265210867E-1;1.072631836E0;8.092355774E0;NaN;NaN;NaN;NaN;NaN
1.077453614E0;6.000723100E-1;1.077545166E0;8.179307176E0;NaN;NaN;NaN;NaN;NaN
1.082366944E0;7.907637754E-1;1.082489014E0;8.160456885E0;NaN;NaN;NaN;NaN;NaN
1.087310791E0;9.708546872E-1;1.087402344E0;7.951405002E0;NaN;NaN;NaN;NaN;NaN
1.092224121E0;1.121351664E0;1.092315674E0;7.553457033E0;NaN;NaN;NaN;NaN;NaN
1.097137451E0;1.227699643E0;1.097229004E0;7.266517294E0;NaN;NaN;NaN;NaN;NaN
1.102050782E0;1.289205506E0;1.102142334E0;7.450323101E0;NaN;NaN;NaN;NaN;NaN
1.106964112E0;1.291172279E0;1.107055665E0;7.794070602E0;NaN;NaN;NaN;NaN;NaN
1.111907959E0;1.204805117E0;1.111999512E0;8.185000732E0;NaN;NaN;NaN;NaN;NaN
1.116821289E0;1.034322801E0;1.116912842E0;8.608599172E0;NaN;NaN;NaN;NaN;NaN
1.121734619E0;8.017118805E-1;1.121826172E0;9.073985211E0;NaN;NaN;NaN;NaN;NaN
1.126647950E0;5.318965241E-1;1.126739502E0;9.557992962E0;NaN;NaN;NaN;NaN;NaN
1.131591797E0;2.556194913E-1;1.131652833E0;1.008269671E1;NaN;NaN;NaN;NaN;NaN
1.136505127E0;6.968742422E-2;1.136596680E0;1.052729246E1;NaN;NaN;NaN;NaN;NaN
1.141418457E0;2.047153454E-1;1.141510010E0;1.107261938E1;NaN;NaN;NaN;NaN;NaN
1.146331787E0;2.689770780E-1;1.146423340E0;1.151678364E1;NaN;NaN;NaN;NaN;NaN
1.151245117E0;2.838528177E-1;1.151336670E0;1.185777661E1;NaN;NaN;NaN;NaN;NaN
1.156188965E0;2.890891058E-1;1.156280518E0;1.210930769E1;NaN;NaN;NaN;NaN;NaN
1.161102295E0;2.714504608E-1;1.161193848E0;1.210275750E1;NaN;NaN;NaN;NaN;NaN
1.166015625E0;2.385718033E-1;1.166107178E0;1.181166473E1;NaN;NaN;NaN;NaN;NaN
1.170928955E0;2.231095551E-1;1.171020508E0;1.143974770E1;NaN;NaN;NaN;NaN;NaN
1.175872803E0;2.431345418E-1;1.175933838E0;1.112720787E1;NaN;NaN;NaN;NaN;NaN
1.180786133E0;2.835645121E-1;1.180877686E0;1.064385991E1;NaN;NaN;NaN;NaN;NaN
1.185699463E0;3.309802496E-1;1.185791016E0;1.039593827E1;NaN;NaN;NaN;NaN;NaN
1.190612793E0;3.685710479E-1;1.190704346E0;1.045930760E1;NaN;NaN;NaN;NaN;NaN
1.195526123E0;3.972454530E-1;1.195617676E0;1.039765056E1;NaN;NaN;NaN;NaN;NaN
1.200439453E0;4.128979361E-1;1.200561524E0;1.026646477E1;NaN;NaN;NaN;NaN;NaN
1.205383301E0;4.160966265E-1;1.205474854E0;1.000855080E1;NaN;NaN;NaN;NaN;NaN
1.210296631E0;4.189685668E-1;1.210388184E0;9.638062357E0;NaN;NaN;NaN;NaN;NaN
1.215209961E0;4.445243653E-1;1.215301514E0;9.350945677E0;NaN;NaN;NaN;NaN;NaN
1.220153809E0;4.949073831E-1;1.220214844E0;9.223021290E0;NaN;NaN;NaN;NaN;NaN
1.225067139E0;5.537509239E-1;1.225128174E0;9.408383934E0;NaN;NaN;NaN;NaN;NaN
1.229980469E0;5.925427772E-1;1.230072022E0;9.872104942E0;NaN;NaN;NaN;NaN;NaN
1.234893799E0;6.040069371E-1;1.234985352E0;1.028541848E1;NaN;NaN;NaN;NaN;NaN
1.239807129E0;5.833004232E-1;1.239898682E0;1.051699416E1;NaN;NaN;NaN;NaN;NaN
1.244720459E0;5.363349738E-1;1.244842530E0;1.057535811E1;NaN;NaN;NaN;NaN;NaN
1.249664307E0;4.997071861E-1;1.249755860E0;1.051953941E1;NaN;NaN;NaN;NaN;NaN
1.254577637E0;4.849920872E-1;1.254669190E0;1.034959102E1;NaN;NaN;NaN;NaN;NaN
1.259490967E0;4.961962486E-1;1.259582520E0;9.992989072E0;NaN;NaN;NaN;NaN;NaN
1.264404297E0;5.249958758E-1;1.264495850E0;9.776023399E0;NaN;NaN;NaN;NaN;NaN
1.269317627E0;5.499063757E-1;1.269409180E0;9.568385453E0;NaN;NaN;NaN;NaN;NaN
1.274230957E0;5.836455878E-1;1.274353028E0;9.474878706E0;NaN;NaN;NaN;NaN;NaN
1.279174805E0;6.369877453E-1;1.279266358E0;9.418388556E0;NaN;NaN;NaN;NaN;NaN
1.284088135E0;6.984688408E-1;1.284179688E0;9.418150130E0;NaN;NaN;NaN;NaN;NaN
1.289031983E0;7.556868234E-1;1.289093018E0;9.492940957E0;NaN;NaN;NaN;NaN;NaN
1.293945313E0;8.140298399E-1;1.294006348E0;9.625713196E0;NaN;NaN;NaN;NaN;NaN
1.298858643E0;8.812842309E-1;1.298919678E0;9.961782177E0;NaN;NaN;NaN;NaN;NaN
1.303771973E0;9.457185950E-1;1.303863526E0;1.033521934E1;NaN;NaN;NaN;NaN;NaN
1.308685303E0;9.923044995E-1;1.308776856E0;1.044500846E1;NaN;NaN;NaN;NaN;NaN
1.313629151E0;1.015314767E0;1.313720704E0;1.027724906E1;NaN;NaN;NaN;NaN;NaN
1.318542481E0;1.011559034E0;1.318634034E0;9.891699069E0;NaN;NaN;NaN;NaN;NaN
1.323455811E0;9.786368508E-1;1.323547364E0;9.654771241E0;NaN;NaN;NaN;NaN;NaN
1.328369141E0;9.161638466E-1;1.328460694E0;9.453673621E0;NaN;NaN;NaN;NaN;NaN
1.333282471E0;8.311036850E-1;1.333374024E0;9.156981298E0;NaN;NaN;NaN;NaN;NaN
1.338195801E0;7.293109313E-1;1.338317872E0;8.862200841E0;NaN;NaN;NaN;NaN;NaN
1.343139649E0;6.101903926E-1;1.343231202E0;8.661611133E0;NaN;NaN;NaN;NaN;NaN
1.348052979E0;5.096296649E-1;1.348144532E0;8.494262454E0;NaN;NaN;NaN;NaN;NaN
1.352966309E0;4.434233779E-1;1.353057862E0;8.605841326E0;NaN;NaN;NaN;NaN;NaN
1.357879639E0;3.967837712E-1;1.357971192E0;8.830003567E0;NaN;NaN;NaN;NaN;NaN
1.362823487E0;3.557338453E-1;1.362884522E0;8.800348249E0;NaN;NaN;NaN;NaN;NaN
1.367736817E0;3.096717125E-1;1.367828370E0;8.699246556E0;NaN;NaN;NaN;NaN;NaN
1.372650147E0;2.549177165E-1;1.372741700E0;8.741456080E0;NaN;NaN;NaN;NaN;NaN
1.377563477E0;2.010623040E-1;1.377655030E0;8.826108315E0;NaN;NaN;NaN;NaN;NaN
1.382476807E0;1.551770340E-1;1.382568360E0;9.052983198E0;NaN;NaN;NaN;NaN;NaN
1.387390137E0;1.374290425E-1;1.387512208E0;9.277280955E0;NaN;NaN;NaN;NaN;NaN
1.392333985E0;1.643102186E-1;1.392425538E0;9.412085922E0;NaN;NaN;NaN;NaN;NaN
1.397247315E0;2.124475376E-1;1.397338868E0;9.529443795E0;NaN;NaN;NaN;NaN;NaN
1.402160645E0;2.475809740E-1;1.402252198E0;9.602474301E0;NaN;NaN;NaN;NaN;NaN
1.407073975E0;2.701164411E-1;1.407165528E0;9.724962261E0;NaN;NaN;NaN;NaN;NaN
1.411987305E0;2.864337895E-1;1.412078858E0;9.872245557E0;NaN;NaN;NaN;NaN;NaN
1.416931153E0;3.105592028E-1;1.417022706E0;1.004375519E1;NaN;NaN;NaN;NaN;NaN
1.421844483E0;3.376990486E-1;1.421936036E0;1.022107276E1;NaN;NaN;NaN;NaN;NaN
1.426757813E0;3.488497410E-1;1.426849366E0;1.048397511E1;NaN;NaN;NaN;NaN;NaN
1.431671143E0;3.350734299E-1;1.431762696E0;1.064085157E1;NaN;NaN;NaN;NaN;NaN
1.436584473E0;3.084279925E-1;1.436676026E0;1.074462485E1;NaN;NaN;NaN;NaN;NaN
1.441528321E0;3.027361862E-1;1.441619874E0;1.076212369E1;NaN;NaN;NaN;NaN;NaN
1.446441651E0;3.227629314E-1;1.446533204E0;1.068247678E1;NaN;NaN;NaN;NaN;NaN
1.451354981E0;3.491957705E-1;1.451446534E0;1.052470997E1;NaN;NaN;NaN;NaN;NaN
1.456268311E0;3.565903751E-1;1.456359864E0;1.048231521E1;NaN;NaN;NaN;NaN;NaN
1.461212158E0;3.398535473E-1;1.461273194E0;1.048999546E1;NaN;NaN;NaN;NaN;NaN
1.466125489E0;3.206963249E-1;1.466217041E0;1.050593197E1;NaN;NaN;NaN;NaN;NaN
1.471038819E0;3.046504149E-1;1.471130372E0;1.033744839E1;NaN;NaN;NaN;NaN;NaN
1.475952149E0;2.805352342E-1;1.476043702E0;1.013132873E1;NaN;NaN;NaN;NaN;NaN
1.480865479E0;2.519637247E-1;1.480957032E0;9.866539786E0;NaN;NaN;NaN;NaN;NaN
1.485778809E0;2.163349151E-1;1.485900879E0;9.631029431E0;NaN;NaN;NaN;NaN;NaN
1.490722657E0;1.679962193E-1;1.490814209E0;9.419123210E0;NaN;NaN;NaN;NaN;NaN
1.495635987E0;1.172268970E-1;1.495727540E0;9.190819305E0;NaN;NaN;NaN;NaN;NaN
1.500549317E0;7.044094658E-2;1.500640870E0;9.138576398E0;NaN;NaN;NaN;NaN;NaN
1.505462647E0;8.606030214E-2;1.505554200E0;9.145960651E0;NaN;NaN;NaN;NaN;NaN
1.510375977E0;1.307904477E-1;1.510467530E0;9.126631496E0;NaN;NaN;NaN;NaN;NaN
1.515319825E0;1.619227934E-1;1.515411377E0;9.207851546E0;NaN;NaN;NaN;NaN;NaN
1.520233155E0;1.914237371E-1;1.520324708E0;9.446004418E0;NaN;NaN;NaN;NaN;NaN
1.525146485E0;2.350365224E-1;1.525238038E0;9.758550200E0;NaN;NaN;NaN;NaN;NaN
1.530059815E0;2.604981220E-1;1.530151368E0;9.947359032E0;NaN;NaN;NaN;NaN;NaN
1.534973145E0;2.711765316E-1;1.535064698E0;1.004267173E1;NaN;NaN;NaN;NaN;NaN
1.539916992E0;2.799132542E-1;1.540008545E0;1.005354435E1;NaN;NaN;NaN;NaN;NaN
1.544830323E0;2.955004924E-1;1.544921875E0;1.017930289E1;NaN;NaN;NaN;NaN;NaN
1.549743653E0;3.365645475E-1;1.549835206E0;1.032999045E1;NaN;NaN;NaN;NaN;NaN
1.554656983E0;3.351860743E-1;1.554748536E0;1.073478232E1;NaN;NaN;NaN;NaN;NaN
1.559570313E0;2.546830971E-1;1.559661866E0;1.097359699E1;NaN;NaN;NaN;NaN;NaN
1.564514160E0;1.675916461E-1;1.564605713E0;1.088296599E1;NaN;NaN;NaN;NaN;NaN
1.569427491E0;2.347347335E-1;1.569519043E0;1.089075865E1;NaN;NaN;NaN;NaN;NaN
1.574340821E0;3.855054615E-1;1.574432374E0;1.102292935E1;NaN;NaN;NaN;NaN;NaN
1.579254151E0;5.004891086E-1;1.579345704E0;1.084994620E1;NaN;NaN;NaN;NaN;NaN
1.584167481E0;5.592439265E-1;1.584259034E0;1.042502186E1;NaN;NaN;NaN;NaN;NaN
1.589111328E0;5.746444163E-1;1.589202881E0;9.852663508E0;NaN;NaN;NaN;NaN;NaN
1.594024658E0;5.800069954E-1;1.594116211E0;9.527000022E0;NaN;NaN;NaN;NaN;NaN
1.598937989E0;5.789962549E-1;1.599029541E0;9.361837631E0;NaN;NaN;NaN;NaN;NaN
1.603851319E0;5.875780706E-1;1.603942872E0;9.302140735E0;NaN;NaN;NaN;NaN;NaN
1.608764649E0;6.102169615E-1;1.608856202E0;9.317827686E0;NaN;NaN;NaN;NaN;NaN
1.613708496E0;6.582359405E-1;1.613800049E0;9.276208954E0;NaN;NaN;NaN;NaN;NaN
1.618621826E0;7.527717398E-1;1.618713379E0;9.311175423E0;NaN;NaN;NaN;NaN;NaN
1.623535157E0;8.554891190E-1;1.623626709E0;9.409823192E0;NaN;NaN;NaN;NaN;NaN
1.628448487E0;9.333953612E-1;1.628540040E0;9.668466598E0;NaN;NaN;NaN;NaN;NaN
1.633392334E0;9.661520284E-1;1.633453370E0;1.006605033E1;NaN;NaN;NaN;NaN;NaN
1.638305664E0;9.384771546E-1;1.638397217E0;1.060247082E1;NaN;NaN;NaN;NaN;NaN
1.643218994E0;8.713628628E-1;1.643310547E0;1.091557212E1;NaN;NaN;NaN;NaN;NaN
1.648132325E0;7.989193305E-1;1.648223877E0;1.083513488E1;NaN;NaN;NaN;NaN;NaN
1.653045655E0;7.263217447E-1;1.653137208E0;1.061527845E1;NaN;NaN;NaN;NaN;NaN
1.657958985E0;6.503501866E-1;1.658081055E0;1.024666007E1;NaN;NaN;NaN;NaN;NaN
1.662902832E0;5.735920820E-1;1.662994385E0;9.702623099E0;NaN;NaN;NaN;NaN;NaN
1.667816162E0;5.512103637E-1;1.667907715E0;9.010078696E0;NaN;NaN;NaN;NaN;NaN
1.672729492E0;6.267538655E-1;1.672821045E0;8.505274084E0;NaN;NaN;NaN;NaN;NaN
1.677642823E0;7.414965879E-1;1.677734375E0;8.236757778E0;NaN;NaN;NaN;NaN;NaN
1.682556153E0;8.581024314E-1;1.682647706E0;8.059875242E0;NaN;NaN;NaN;NaN;NaN
1.687500000E0;9.659984422E-1;1.687591553E0;7.915153339E0;NaN;NaN;NaN;NaN;NaN
1.692443848E0;1.042366262E0;1.692504883E0;7.967462377E0;NaN;NaN;NaN;NaN;NaN
1.697357178E0;1.120083431E0;1.697418213E0;8.098959329E0;NaN;NaN;NaN;NaN;NaN
1.702270508E0;1.215552779E0;1.702331543E0;8.238084885E0;NaN;NaN;NaN;NaN;NaN
1.707183838E0;1.271472103E0;1.707244874E0;8.592442899E0;NaN;NaN;NaN;NaN;NaN
1.712097168E0;1.247222555E0;1.712188721E0;9.060044575E0;NaN;NaN;NaN;NaN;NaN
1.717041016E0;1.137213604E0;1.717132569E0;9.482210604E0;NaN;NaN;NaN;NaN;NaN
1.721954346E0;9.602578212E-1;1.722045899E0;9.887598660E0;NaN;NaN;NaN;NaN;NaN
1.726867676E0;7.708860495E-1;1.726959229E0;1.043456254E1;NaN;NaN;NaN;NaN;NaN
1.731781006E0;6.906187343E-1;1.731872559E0;1.129862730E1;NaN;NaN;NaN;NaN;NaN
1.736694336E0;7.347731066E-1;1.736785889E0;1.222325106E1;NaN;NaN;NaN;NaN;NaN
1.741638184E0;7.666180891E-1;1.741729737E0;1.324586236E1;NaN;NaN;NaN;NaN;NaN
1.746551514E0;7.814281666E-1;1.746643067E0;1.442980071E1;NaN;NaN;NaN;NaN;NaN
1.751464844E0;8.809427346E-1;1.751556397E0;1.543396373E1;NaN;NaN;NaN;NaN;NaN
1.756378174E0;1.071657692E0;1.756469727E0;1.577870214E1;NaN;NaN;NaN;NaN;NaN
1.761291504E0;1.285404266E0;1.761383057E0;1.537462298E1;NaN;NaN;NaN;NaN;NaN
1.766235352E0;1.477568987E0;1.766326905E0;1.487845114E1;NaN;NaN;NaN;NaN;NaN
1.771148682E0;1.640772776E0;1.771240235E0;1.448193389E1;NaN;NaN;NaN;NaN;NaN
1.776062012E0;1.766136215E0;1.776153565E0;1.409067222E1;NaN;NaN;NaN;NaN;NaN
1.780975342E0;1.851526734E0;1.781066895E0;1.351939539E1;NaN;NaN;NaN;NaN;NaN
1.785888672E0;1.890789164E0;1.785980225E0;1.282559968E1;NaN;NaN;NaN;NaN;NaN
1.790802002E0;1.879279992E0;1.790924073E0;1.199760405E1;NaN;NaN;NaN;NaN;NaN
1.795745850E0;1.817308997E0;1.795837403E0;1.098474192E1;NaN;NaN;NaN;NaN;NaN
1.800659180E0;1.694306810E0;1.800750733E0;9.955256714E0;NaN;NaN;NaN;NaN;NaN
1.805603028E0;1.524214439E0;1.805664063E0;8.987367170E0;NaN;NaN;NaN;NaN;NaN
1.810516358E0;1.336986364E0;1.810577393E0;8.096324401E0;NaN;NaN;NaN;NaN;NaN
1.815429688E0;1.155685604E0;1.815490723E0;7.456640539E0;NaN;NaN;NaN;NaN;NaN
1.820343018E0;9.856466735E-1;1.820434571E0;7.127396087E0;NaN;NaN;NaN;NaN;NaN
1.825256348E0;8.304838227E-1;1.825347901E0;6.955206765E0;NaN;NaN;NaN;NaN;NaN
1.830169678E0;6.936551588E-1;1.830291749E0;6.975082001E0;NaN;NaN;NaN;NaN;NaN
1.835083008E0;5.968514361E-1;1.835205079E0;6.964103143E0;NaN;NaN;NaN;NaN;NaN
1.840026856E0;5.518045733E-1;1.840118409E0;7.045985689E0;NaN;NaN;NaN;NaN;NaN
1.844940186E0;5.602750364E-1;1.845031739E0;7.295474320E0;NaN;NaN;NaN;NaN;NaN
1.849853516E0;5.984875367E-1;1.849945069E0;7.500038429E0;NaN;NaN;NaN;NaN;NaN
1.854766846E0;6.313660887E-1;1.854858399E0;7.674093304E0;NaN;NaN;NaN;NaN;NaN
1.859680176E0;6.633344449E-1;1.859771729E0;7.957652031E0;NaN;NaN;NaN;NaN;NaN
1.864593506E0;6.916676213E-1;1.864715577E0;8.318849026E0;NaN;NaN;NaN;NaN;NaN
1.869537354E0;7.114701701E-1;1.869628907E0;8.688924533E0;NaN;NaN;NaN;NaN;NaN
1.874450684E0;7.293141442E-1;1.874542237E0;8.835768356E0;NaN;NaN;NaN;NaN;NaN
1.879364014E0;7.484543896E-1;1.879455567E0;8.957086186E0;NaN;NaN;NaN;NaN;NaN
1.884307862E0;7.719154231E-1;1.884368897E0;9.017780687E0;NaN;NaN;NaN;NaN;NaN
1.889221192E0;7.805743773E-1;1.889282227E0;9.076965925E0;NaN;NaN;NaN;NaN;NaN
1.894134522E0;7.581793657E-1;1.894226075E0;9.027451128E0;NaN;NaN;NaN;NaN;NaN
1.899078369E0;6.979671031E-1;1.899139405E0;8.667648904E0;NaN;NaN;NaN;NaN;NaN
1.903991700E0;6.108820102E-1;1.904052735E0;8.232025573E0;NaN;NaN;NaN;NaN;NaN
1.908905030E0;5.025160035E-1;1.908996583E0;7.770568267E0;NaN;NaN;NaN;NaN;NaN
1.913818360E0;3.924091207E-1;1.913909913E0;7.302620508E0;NaN;NaN;NaN;NaN;NaN
1.918731690E0;3.422014546E-1;1.918823243E0;6.964272048E0;NaN;NaN;NaN;NaN;NaN
1.923645020E0;3.946984867E-1;1.923767090E0;6.622076479E0;NaN;NaN;NaN;NaN;NaN
1.928558350E0;4.905497180E-1;1.928680420E0;6.541459920E0;NaN;NaN;NaN;NaN;NaN
1.933471680E0;5.926950262E-1;1.933593750E0;6.827760279E0;NaN;NaN;NaN;NaN;NaN
1.938385010E0;6.840501728E-1;1.938507081E0;7.371188859E0;NaN;NaN;NaN;NaN;NaN
1.943328858E0;7.457238620E-1;1.943420411E0;8.044890234E0;NaN;NaN;NaN;NaN;NaN
1.948242188E0;7.634088860E-1;1.948333741E0;8.715554826E0;NaN;NaN;NaN;NaN;NaN
1.953155518E0;7.414211277E-1;1.953247071E0;9.364117243E0;NaN;NaN;NaN;NaN;NaN
1.958068848E0;6.924534655E-1;1.958160401E0;1.003807174E1;NaN;NaN;NaN;NaN;NaN
1.962982178E0;6.473558430E-1;1.963073731E0;1.080807877E1;NaN;NaN;NaN;NaN;NaN
1.967895508E0;6.321075836E-1;1.968017579E0;1.169670982E1;NaN;NaN;NaN;NaN;NaN
1.972839356E0;6.584492350E-1;1.972930909E0;1.261389030E1;NaN;NaN;NaN;NaN;NaN
1.977752686E0;7.207117335E-1;1.977844239E0;1.336403241E1;NaN;NaN;NaN;NaN;NaN
1.982666016E0;8.231697427E-1;1.982757569E0;1.385852480E1;NaN;NaN;NaN;NaN;NaN
1.987579346E0;9.440975195E-1;1.987670899E0;1.398392133E1;NaN;NaN;NaN;NaN;NaN
1.992523194E0;1.072968136E0;1.992584229E0;1.369823695E1;NaN;NaN;NaN;NaN;NaN
1.997436524E0;1.192369374E0;1.997528077E0;1.312704916E1;NaN;NaN;NaN;NaN;NaN
2.002349854E0;1.294551727E0;2.002441407E0;1.252063249E1;NaN;NaN;NaN;NaN;NaN
2.007263184E0;1.355880595E0;2.007354737E0;1.198019546E1;NaN;NaN;NaN;NaN;NaN
2.012207032E0;1.369033855E0;2.012268067E0;1.155642373E1;NaN;NaN;NaN;NaN;NaN
2.017120362E0;1.333244016E0;2.017211915E0;1.108946911E1;NaN;NaN;NaN;NaN;NaN
2.022033692E0;1.273506086E0;2.022125245E0;1.060366591E1;NaN;NaN;NaN;NaN;NaN
2.026947022E0;1.200603647E0;2.027038575E0;1.013848054E1;NaN;NaN;NaN;NaN;NaN
2.031860352E0;1.105078414E0;2.031951905E0;9.645871470E0;NaN;NaN;NaN;NaN;NaN
2.036804200E0;9.911623019E-1;2.036895752E0;9.212708583E0;NaN;NaN;NaN;NaN;NaN
2.041717530E0;8.673928487E-1;2.041809083E0;8.932242728E0;NaN;NaN;NaN;NaN;NaN
2.046630860E0;7.411910395E-1;2.046722413E0;8.898900984E0;NaN;NaN;NaN;NaN;NaN
2.051544190E0;5.853968705E-1;2.051635743E0;9.027214538E0;NaN;NaN;NaN;NaN;NaN
2.056457520E0;3.736140776E-1;2.056549073E0;9.245836943E0;NaN;NaN;NaN;NaN;NaN
2.061401367E0;3.742125263E-1;2.061492920E0;9.432021351E0;NaN;NaN;NaN;NaN;NaN
2.066314698E0;4.792789191E-1;2.066406250E0;9.407617409E0;NaN;NaN;NaN;NaN;NaN
2.071228028E0;6.281056666E-1;2.071319581E0;9.293852445E0;NaN;NaN;NaN;NaN;NaN
2.076141358E0;7.314527345E-1;2.076232911E0;1.382149799E1;NaN;NaN;NaN;NaN;NaN
2.081054688E0;7.848068087E-1;2.081146241E0;1.347781656E1;NaN;NaN;NaN;NaN;NaN
2.085998535E0;8.033430857E-1;2.086090088E0;1.100401685E1;NaN;NaN;NaN;NaN;NaN
2.090911866E0;7.949141836E-1;2.091003418E0;1.003704846E1;NaN;NaN;NaN;NaN;NaN
2.095825196E0;7.736667267E-1;2.095916749E0;9.123535614E0;NaN;NaN;NaN;NaN;NaN
